SEX_label,JWTR_label,SCHL_label,vehicle,PINCP,JWMNP,GRNTP,AGEP
Female,"Car, truck, or van",Master's degree,1,60000,5,500,29
Male,"Car, truck, or van",Bachelor's degree,1,11000,15,0,37
Male,Subway or elevated,Bachelor's degree,1,80000,30,1620,44
Male,"Car, truck, or van","Some college, but less than 1 year",4,28000,15,0,59
Female,"Car, truck, or van",Regular high school diploma,4,25000,15,0,60
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,1,72000,15,0,56
Female,"Car, truck, or van",Associate's degree,1,29700,25,1150,66
Male,"Car, truck, or van",Doctorate degree,3,539100,40,0,73
Male,"Car, truck, or van",Bachelor's degree,3,40000,40,0,37
Male,Bus or trolley bus,Master's degree,1,100000,15,0,43
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,80000,10,0,54
Male,"Car, truck, or van",Master's degree,3,100000,3,1950,48
Female,"Car, truck, or van",Associate's degree,3,50000,30,0,59
Male,"Car, truck, or van",Grade 11,3,9600,10,0,18
Male,"Car, truck, or van","Some college, but less than 1 year",2,39000,10,0,37
Male,"Car, truck, or van",Bachelor's degree,2,75000,10,0,57
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,16000,12,920,20
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,20000,15,920,21
Male,"Car, truck, or van","Some college, but less than 1 year",2,75000,45,1737,34
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,1,30000,20,0,29
Male,"Car, truck, or van",Associate's degree,2,11500,25,0,65
Female,"Car, truck, or van",Bachelor's degree,2,95000,50,0,58
Male,"Car, truck, or van",Regular high school diploma,2,45000,20,0,58
Male,"Car, truck, or van",Associate's degree,4,102000,40,0,60
Female,"Car, truck, or van",Grade 11,4,650,10,0,17
Male,"Car, truck, or van",Master's degree,2,100000,3,0,34
Female,"Car, truck, or van",Master's degree,2,80000,15,0,33
Male,"Car, truck, or van",Regular high school diploma,4,50000,5,0,43
Female,"Car, truck, or van",Regular high school diploma,4,38000,15,0,61
Male,"Car, truck, or van",Regular high school diploma,4,32000,5,0,20
Male,"Car, truck, or van","Some college, but less than 1 year",2,42000,15,1320,32
Female,"Car, truck, or van",Regular high school diploma,2,34000,5,1320,31
Male,"Car, truck, or van",Associate's degree,2,55000,15,0,50
Female,"Car, truck, or van",Bachelor's degree,2,240000,20,0,43
Male,"Car, truck, or van",Regular high school diploma,2,330000,25,0,56
Female,"Car, truck, or van",Master's degree,3,84000,10,0,46
Male,"Car, truck, or van",Regular high school diploma,3,40000,25,0,49
Male,"Car, truck, or van",Regular high school diploma,6,230000,20,0,55
Female,"Car, truck, or van",Regular high school diploma,6,20300,20,0,57
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,130600,157,0,43
Male,Bus or trolley bus,Associate's degree,1,19000,15,1230,53
Male,"Car, truck, or van",12th grade - no diploma,1,28000,25,1230,53
Female,"Car, truck, or van",Bachelor's degree,1,29000,20,0,23
Female,"Car, truck, or van",No schooling completed,1,61000,60,0,20
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,12000,15,1910,39
Female,Other method,"1 or more years of college credit, no degree",3,60000,15,1910,43
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,220000,50,0,54
Male,"Car, truck, or van",Master's degree,1,75000,25,0,29
Female,"Car, truck, or van","Some college, but less than 1 year",2,85800,40,0,50
Male,"Car, truck, or van",Bachelor's degree,2,320000,40,0,42
Male,"Car, truck, or van",GED or alternative credential,4,32000,15,946,39
Male,"Car, truck, or van",Bachelor's degree,2,36000,30,0,55
Female,"Car, truck, or van","Some college, but less than 1 year",2,8000,30,0,64
Male,"Car, truck, or van",Bachelor's degree,1,107130,20,0,44
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,4,190800,30,0,72
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,66000,40,0,29
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,33200,15,0,27
Male,"Car, truck, or van",GED or alternative credential,1,4000,6,1010,23
Female,"Car, truck, or van",Master's degree,1,157000,15,0,62
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,50000,7,0,25
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,83000,7,0,26
Female,"Car, truck, or van",Master's degree,2,82500,5,0,49
Male,"Car, truck, or van",Master's degree,2,70500,5,0,47
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,175000,30,0,50
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,110000,35,0,45
Male,"Car, truck, or van",Associate's degree,1,30000,25,860,27
Male,"Car, truck, or van",Master's degree,2,55000,30,1300,36
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,12000,30,1300,32
Female,"Car, truck, or van",Master's degree,4,56000,8,0,41
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,12000,10,0,20
Male,"Car, truck, or van",Bachelor's degree,2,256300,15,0,71
Female,"Car, truck, or van","Some college, but less than 1 year",2,15000,15,0,71
Female,"Car, truck, or van",Regular high school diploma,1,47000,40,0,58
Male,"Car, truck, or van",Master's degree,2,180000,20,0,67
Female,"Car, truck, or van",Master's degree,2,75000,20,0,36
Male,"Car, truck, or van",Master's degree,2,46000,20,0,39
Female,"Car, truck, or van",Bachelor's degree,0,29000,8,1300,29
Male,"Car, truck, or van",Regular high school diploma,0,25000,15,1300,24
Male,"Car, truck, or van",Regular high school diploma,2,145000,15,0,58
Female,"Car, truck, or van",Associate's degree,2,25000,5,0,61
Male,"Car, truck, or van",Regular high school diploma,6,25000,157,0,31
Male,"Car, truck, or van",Grade 11,1,12000,45,1353,27
Female,Walked,Bachelor's degree,2,48000,30,0,25
Male,Bicycle,Bachelor's degree,2,35000,15,0,29
Male,"Car, truck, or van",Bachelor's degree,1,20000,30,0,51
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,68000,20,2230,29
Male,"Car, truck, or van",Bachelor's degree,4,104200,40,0,59
Male,"Car, truck, or van",Grade 6,3,50000,15,0,57
Male,"Car, truck, or van",Grade 6,3,30000,15,0,38
Male,"Car, truck, or van",Bachelor's degree,2,70600,70,0,71
Female,"Car, truck, or van",Bachelor's degree,2,123000,20,0,39
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,1,57000,20,0,61
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,40000,45,0,63
Male,"Car, truck, or van","Some college, but less than 1 year",3,74000,20,0,41
Female,"Car, truck, or van","Some college, but less than 1 year",2,38000,7,0,59
Male,"Car, truck, or van",Master's degree,2,110000,45,0,65
Male,"Car, truck, or van",Bachelor's degree,1,26200,20,940,34
Female,"Car, truck, or van",Master's degree,1,40000,10,0,47
Male,"Car, truck, or van",Bachelor's degree,2,240320,60,0,64
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,34000,40,1382,54
Male,"Car, truck, or van",GED or alternative credential,1,16100,15,1382,28
Male,"Car, truck, or van",Associate's degree,2,72000,30,0,84
Female,"Car, truck, or van",Master's degree,2,130000,30,0,59
Male,"Car, truck, or van",Bachelor's degree,2,100000,20,0,64
Male,Bicycle,Grade 11,0,27000,10,991,21
Male,Subway or elevated,Grade 11,0,30000,60,991,24
Male,"Car, truck, or van",Bachelor's degree,1,17300,30,1000,32
Male,"Car, truck, or van",Bachelor's degree,3,85000,20,0,51
Female,"Car, truck, or van",Bachelor's degree,3,45000,45,0,49
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,32000,7,0,47
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,20000,15,0,23
Male,"Car, truck, or van","Some college, but less than 1 year",3,15000,15,0,22
Female,Bus or trolley bus,"1 or more years of college credit, no degree",2,72000,50,0,64
Female,"Car, truck, or van",Master's degree,2,99000,30,0,27
Male,"Car, truck, or van",Bachelor's degree,2,120000,7,0,43
Female,"Car, truck, or van",Master's degree,2,45000,12,0,39
Male,"Car, truck, or van","Some college, but less than 1 year",2,40000,7,0,27
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,30000,15,0,28
Female,"Car, truck, or van",Master's degree,2,33200,157,1947,74
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,55000,15,1480,36
Female,"Car, truck, or van","Some college, but less than 1 year",2,22400,10,0,66
Male,"Car, truck, or van",Associate's degree,2,44000,5,1725,68
Female,"Car, truck, or van",Bachelor's degree,2,30000,26,0,64
Male,"Car, truck, or van",Master's degree,2,72000,45,0,28
Female,"Car, truck, or van",Master's degree,2,75000,25,0,28
Female,"Car, truck, or van",Bachelor's degree,1,70000,2,0,43
Male,"Car, truck, or van",Bachelor's degree,2,127000,25,0,53
Female,"Car, truck, or van",Master's degree,2,49000,25,0,45
Male,"Car, truck, or van",Regular high school diploma,1,39000,20,893,47
Male,"Car, truck, or van",Master's degree,2,540000,55,0,42
Male,Subway or elevated,Master's degree,3,75200,75,0,72
Male,Railroad,Associate's degree,3,130000,45,0,62
Female,"Car, truck, or van","Some college, but less than 1 year",3,35000,20,0,60
Male,"Car, truck, or van",Bachelor's degree,1,200000,30,1440,52
Female,"Car, truck, or van",Associate's degree,5,32000,20,0,54
Male,"Car, truck, or van",GED or alternative credential,5,43000,25,0,25
Female,"Car, truck, or van",Associate's degree,6,29000,30,0,51
Male,"Car, truck, or van",Regular high school diploma,6,24000,30,0,29
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,40000,7,0,25
Female,"Car, truck, or van",GED or alternative credential,4,20000,45,0,24
Female,Walked,Regular high school diploma,2,600,10,1500,28
Male,Walked,Master's degree,2,30600,10,1500,26
Male,"Car, truck, or van",Bachelor's degree,2,100000,30,1970,31
Female,"Car, truck, or van",Bachelor's degree,2,56000,30,1970,29
Female,"Car, truck, or van",Master's degree,3,36000,45,0,44
Female,"Car, truck, or van",Grade 10,3,3600,45,0,16
Male,"Car, truck, or van",GED or alternative credential,2,86000,50,1390,32
Female,"Car, truck, or van",Regular high school diploma,3,69000,5,0,34
Male,"Car, truck, or van",12th grade - no diploma,3,63000,35,0,42
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,40000,5,1020,22
Female,"Car, truck, or van",Master's degree,1,52000,30,0,38
Female,"Car, truck, or van",Bachelor's degree,1,100000,25,0,30
Female,Walked,Bachelor's degree,1,43000,30,1760,23
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,50000,90,0,31
Male,"Car, truck, or van",Master's degree,2,145000,20,0,43
Female,"Car, truck, or van",Master's degree,2,125000,20,0,38
Male,"Car, truck, or van",Regular high school diploma,2,60000,5,1860,25
Male,"Car, truck, or van",12th grade - no diploma,2,6000,3,1860,25
Male,"Car, truck, or van",Bachelor's degree,1,220000,15,1430,33
Male,"Car, truck, or van",Bachelor's degree,2,170000,15,0,62
Male,"Car, truck, or van",Regular high school diploma,2,29000,40,720,27
Female,"Car, truck, or van",Regular high school diploma,2,7200,5,720,21
Male,"Car, truck, or van",Grade 11,1,56000,5,1310,59
Female,"Car, truck, or van",Master's degree,2,37300,25,1652,26
Male,"Car, truck, or van",Bachelor's degree,2,56000,15,1652,25
Female,"Car, truck, or van",Associate's degree,2,7500,5,690,22
Male,"Car, truck, or van",Associate's degree,2,55000,30,690,34
Male,"Car, truck, or van","1 or more years of college credit, no degree",6,2000,15,0,20
Male,"Car, truck, or van",Regular high school diploma,6,10000,30,0,20
Male,"Car, truck, or van",Bachelor's degree,1,21400,30,0,58
Male,"Car, truck, or van",Grade 3,3,33800,20,1155,45
Female,"Car, truck, or van",Master's degree,3,50000,15,0,34
Male,"Car, truck, or van",Regular high school diploma,3,60000,15,0,45
Male,"Car, truck, or van",Master's degree,2,90000,30,1237,46
Male,Bus or trolley bus,Regular high school diploma,2,30000,45,1257,37
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,35000,25,0,62
Male,"Car, truck, or van",Regular high school diploma,2,37000,15,0,68
Female,"Car, truck, or van",Regular high school diploma,2,12000,15,0,62
Male,"Car, truck, or van",GED or alternative credential,2,50000,30,1400,29
Female,"Car, truck, or van",Regular high school diploma,2,16700,30,1400,27
Male,"Car, truck, or van","Some college, but less than 1 year",4,27000,45,0,66
Female,"Car, truck, or van",Regular high school diploma,4,15000,25,0,55
Female,"Car, truck, or van",Bachelor's degree,4,29000,45,0,23
Female,"Car, truck, or van",Bachelor's degree,2,30400,10,0,57
Female,"Car, truck, or van",Bachelor's degree,1,120000,15,0,60
Female,Bicycle,Master's degree,0,72000,50,980,26
Male,"Car, truck, or van",Bachelor's degree,3,42000,10,0,57
Male,"Car, truck, or van",Regular high school diploma,3,6000,15,0,23
Female,"Car, truck, or van",Bachelor's degree,2,150400,35,0,30
Male,"Car, truck, or van",Bachelor's degree,2,155000,35,0,31
Female,"Car, truck, or van",Master's degree,2,498000,45,0,54
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,37000,5,0,56
Male,"Car, truck, or van",GED or alternative credential,1,32000,5,0,52
Female,"Car, truck, or van",Regular high school diploma,6,15000,25,0,64
Female,"Car, truck, or van",Regular high school diploma,2,41000,15,0,58
Male,"Car, truck, or van",No schooling completed,1,48500,15,1350,41
Male,"Car, truck, or van",Regular high school diploma,1,48000,10,970,34
Male,Walked,Associate's degree,0,30000,15,1450,25
Male,Walked,Bachelor's degree,0,10000,25,1450,29
Female,"Car, truck, or van","Some college, but less than 1 year",3,16600,10,0,19
Male,"Car, truck, or van",Grade 11,3,1800,10,0,17
Male,"Car, truck, or van",Regular high school diploma,3,75000,30,1300,38
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,36000,30,1300,38
Female,"Car, truck, or van",Regular high school diploma,3,3600,20,1300,19
Female,"Car, truck, or van","1 or more years of college credit, no degree",0,162000,25,2500,51
Male,"Car, truck, or van",Master's degree,1,96000,30,0,37
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,50000,3,0,37
Female,"Car, truck, or van",Bachelor's degree,1,14400,20,0,49
Male,"Car, truck, or van",Master's degree,1,93200,22,0,29
Male,"Car, truck, or van",Master's degree,2,78700,20,0,41
Female,"Car, truck, or van",Bachelor's degree,2,75000,5,0,39
Male,"Car, truck, or van",Master's degree,3,158500,15,0,71
Male,"Car, truck, or van",No schooling completed,1,25000,30,0,53
Female,Walked,Bachelor's degree,1,15000,5,180,22
Female,"Car, truck, or van",Bachelor's degree,1,138000,25,0,40
Female,"Car, truck, or van",Bachelor's degree,4,135000,25,0,54
Male,"Car, truck, or van",Bachelor's degree,4,100000,15,0,57
Female,"Car, truck, or van",Master's degree,4,90000,30,0,27
Male,"Car, truck, or van",Master's degree,4,30000,40,0,27
Female,"Car, truck, or van",Regular high school diploma,0,40000,45,0,55
Male,"Car, truck, or van",Master's degree,0,50000,45,0,52
Female,"Car, truck, or van",Bachelor's degree,2,48000,50,1460,34
Male,"Car, truck, or van",Master's degree,2,55000,50,1460,35
Male,Bus or trolley bus,GED or alternative credential,1,75000,50,780,26
Male,"Car, truck, or van",Bachelor's degree,3,110000,30,0,34
Female,"Car, truck, or van",Associate's degree,3,35000,30,0,24
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,548000,7,0,33
Female,"Car, truck, or van",12th grade - no diploma,2,20000,7,0,32
Female,"Car, truck, or van","Some college, but less than 1 year",1,15000,15,1187,31
Male,"Car, truck, or van",Bachelor's degree,3,110000,20,0,44
Female,"Car, truck, or van",Grade 10,1,28000,30,1000,37
Female,"Car, truck, or van",Bachelor's degree,2,82000,20,1520,61
Male,"Car, truck, or van",Bachelor's degree,2,15000,15,1520,26
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,21100,30,1643,51
Male,"Car, truck, or van",Regular high school diploma,2,52000,30,0,38
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,14000,10,0,33
Female,"Car, truck, or van",Bachelor's degree,3,100000,20,0,57
Female,Walked,Regular high school diploma,1,400,60,0,27
Female,"Car, truck, or van",Bachelor's degree,2,15000,50,0,63
Female,"Car, truck, or van",Master's degree,3,128000,45,0,51
